createdDate,name,playerClass
2015-10-01 15:26:01.937,Varranis control shaman,Shaman
2015-10-01 17:02:23.549,Mech Mage Without Fel-Reaver,Mage
2015-10-01 18:34:32.544,Standard Druid Mulligans,Druid
2015-10-01 19:05:58.558,Vladisimir's Midrange Warlock,Warlock
2015-10-01 20:48:14.056,Updated MrYagut's Control Warlock,Warlock
2015-10-01 21:15:51.911,experimental warrior,Warrior
2015-10-01 22:29:04.063,TGT OUT!,Hunter
2015-10-01 22:44:28.060,RECKFUL DRUID,Druid
2015-10-02 00:37:53.690,Burst / Windfury Combo Shaman,Shaman
2015-10-02 00:54:29.125,Face Hunter Oct 1,Hunter
2015-10-02 01:04:27.393,Ambushino's #1 Legend Hunter,Hunter
2015-10-02 01:09:51.598,Mistcaller Control,Shaman
2015-10-02 01:49:44.759,Shadow Form Priest,Priest
2015-10-02 01:55:31.723,Secretless tempo mage,Mage
2015-10-02 02:14:51.789,Here Be Giants,Warlock
2015-10-02 02:35:58.315,Thetas' Control Priest,Priest
2015-10-02 02:52:01.236,Control Priest 2.0,Priest
2015-10-02 03:04:16.887,JAB's Midrange Hunter Oct 1,Hunter
2015-10-02 03:42:48.533,Echo Mage Snapshot #37,Mage
2015-10-02 03:52:36.533,Kitkatz S18 Top 10  Control Warrior,Warrior
2015-10-02 03:54:50.937,Justsaiyan Crusher Midrange Dragon Warrior,Warrior
2015-10-02 03:58:41.130,Tincho S18 Mech Warrior,Warrior
2015-10-02 04:18:22.577,Neviilz TGT Echo Mage,Mage
2015-10-02 05:36:26.316,[Abios GT] Orange Tempo Mage,Mage
2015-10-02 05:59:00.165,[Abios GT] Orange Dragon Priest,Priest
2015-10-02 06:20:54.690,[Abios GT] Orange Druid,Druid
2015-10-02 08:09:00.937,Arch Tempo Mage,Mage
2015-10-02 08:18:24.038,Control Dragon Mage,Mage
2015-10-02 08:26:52.653,Justicar Dragon Mage,Mage
2015-10-02 15:31:44.173,Combo in face with spelldamage,Rogue
2015-10-02 17:02:20.463,Carnive Tourney Dragon Priest,Priest
2015-10-02 17:06:42.650,Carnive Tourney Control/Fatigue Warrior,Warrior
2015-10-02 17:09:28.666,Carnive Tourney Midrange Druid,Druid
2015-10-02 17:11:23.140,Carnive Tourney Freeze Mage,Mage
2015-10-02 17:12:39.193,Carnive Tourney Grim Patron,Warrior
2015-10-02 19:42:27.641,12-2 Arena,Rogue
2015-10-02 20:15:20.144,Reckful Face Druid,Druid
2015-10-02 21:44:52.357,Freeze with Duplicate LBYS Stream,Mage
2015-10-03 00:11:29.032,Low Curve Zoo with Dreadsteeds,Warlock
2015-10-03 00:47:25.688,Double D's,Warlock
2015-10-03 01:34:20.762,Zooadin,Paladin
2015-10-03 02:16:28.829,x795 Midrange Pally 10/2,Paladin
2015-10-03 14:02:51.535,Asaf's Dragon Druid,Druid
2015-10-03 14:16:42.793,Me no STOOBID,Hunter
2015-10-03 17:17:23.442,Mech Mage- TGT (cause one card makes deck TGT),Mage
2015-10-03 21:46:43.845,Double Combo Aggro Druid,Druid
2015-10-04 00:47:33.497,fatigueeeeee hunter,Hunter
2015-10-04 00:58:06.563,value hunter,Hunter
2015-10-04 02:50:08.284,Secret Spell Hunter,Hunter
2015-10-04 03:49:27.044,sunny druid,Druid
2015-10-04 07:32:39.916,Burgler,Rogue
2015-10-04 09:32:19.606,Flood D. Paladin,Paladin
2015-10-04 15:41:27.331,Heal Priest,Priest
2015-10-04 16:22:51.423,Hobgoblin Rogue/HobRob,Rogue
2015-10-04 17:36:28.180,Amaz's Dragon Priest - All the Marbles,Mage
2015-10-04 19:34:01.072,Facelock,Warlock
2015-10-04 19:55:03.327,value shammmmmy,Shaman
2015-10-04 19:55:50.830,CWCCWW,Warrior
2015-10-04 20:01:02.772,Dank Mill Rogue,Rogue
2015-10-04 20:11:12.653,hybrid mech mage mm,Mage
2015-10-04 20:30:57.915,mimron's oil rogue,Rogue
2015-10-04 20:57:36.960,12-1 arena rogue,Rogue
2015-10-04 22:52:15.762,maly mageeeee,Mage
2015-10-04 23:43:31.786,BetterDogRogue,Rogue
2015-10-04 23:50:01.868,AnInspiringDeck,Warrior
2015-10-04 23:59:14.810,Lock and Load Midrange,Hunter
2015-10-05 00:54:15.352,Zoo thing,Warlock
2015-10-05 02:03:37.051,Current Druid list Loatheb/Sylvanus 10/4/15,Druid
2015-10-05 02:12:47.174,Current Druid list 10/4/15,Druid
2015-10-05 03:14:52.877,Undeads,Warlock
2015-10-05 04:26:46.344,Control Dragon Druid,Druid
2015-10-05 06:18:20.728,Josh loves my anus,Druid
2015-10-05 06:53:42.604,Oil Edwin,Rogue
2015-10-05 07:18:27.319,Mech Warrior Type2,Warrior
2015-10-05 07:29:09.966,The Silver Hand,Paladin
2015-10-05 07:33:35.014,GameRenegade Dragon Shaman,Shaman
2015-10-05 07:40:42.076,Legend Zoo,Warlock
2015-10-05 14:49:07.173,advance~basic mech mage (ish),Mage
2015-10-05 15:15:53.163,Sky's Surprise,Shaman
2015-10-05 17:03:54.836,Mana Ramp Face Druid,Druid
2015-10-05 19:28:30.410,lll,Rogue
2015-10-05 20:22:51.599,TDM's Controll Warrior,Warrior
2015-10-05 20:36:38.674,My Silence Druid,Druid
2015-10-05 22:04:03.271,[KatZe] Mill Druid,Druid
2015-10-05 23:46:22.067,Ladder Control Hunter,Hunter
2015-10-05 23:50:04.502,Dunebask Hunter,Hunter
2015-10-06 00:27:16.512,Poor Arena,Shaman
2015-10-06 03:50:33.870,face priest ttttttttttttttttt,Priest
2015-10-06 03:56:37.074,ultra mega face hunter,Hunter
2015-10-06 04:15:06.117,3233310,Rogue
2015-10-06 04:23:08.486,Manuelso15 Hunter,Hunter
2015-10-06 04:24:06.653,Tempo Panda,Rogue
2015-10-06 04:31:32.462,Manuelso15 Handlock,Warlock
2015-10-06 04:40:27.967,Manueslo15 Druida,Druid
2015-10-06 04:49:55.092,Kernel Malygos,Warlock
2015-10-06 05:02:07.573,Kernel Druida,Druid
2015-10-06 05:14:31.846,kkoolade,Mage
2015-10-06 05:16:07.639,Ball of Secrets,Hunter
2015-10-06 05:27:07.524,Kenel Warrior,Warrior
2015-10-06 06:43:23.916,"Dragon Priest ""Orange""-Abios GT",Priest
2015-10-06 12:53:04.421,Magic juggles Rng plz,Druid
2015-10-06 15:58:46.358,Martin's Control Warrior,Warrior
2015-10-06 20:42:52.506,Buy me pax dlan,Warrior
2015-10-06 21:58:35.726,Rala Priest,Priest
2015-10-06 22:00:08.062,War's Malylock,Shaman
2015-10-06 22:02:47.848,Rala Paladin,Paladin
2015-10-06 22:05:46.038,Rala Druida,Druid
2015-10-06 22:09:40.499,Nefiu Paladin,Paladin
2015-10-06 22:11:54.119,Nefiu Mago,Mage
2015-10-06 22:13:11.245,Nefiuuu Mago,Mage
2015-10-06 22:15:31.760,Nefiu Warlock,Warlock
2015-10-06 23:15:52.952,Tempo 10,Mage
2015-10-07 01:38:35.232,BOAR CONTROL,Mage
2015-10-07 01:47:46.220,RyanG's Echo Mage,Mage
2015-10-07 02:54:31.333,Ramp Aviana Druid,Druid
2015-10-07 03:04:45.110,Control Druid (Without combo),Druid
2015-10-07 03:16:08.257,Handlock Tgt launch,Warlock
2015-10-07 03:54:34.011,midrange-secret paladin,Paladin
2015-10-07 06:22:36.423,RyanG's Face Hunter,Hunter
2015-10-07 14:44:05.783,Mechadin v. 1,Paladin
2015-10-07 19:05:48.208,Fireworks Dragon Mage,Mage
2015-10-07 19:10:12.621,Mechadin ft. Target Dummy,Paladin
2015-10-07 19:36:18.159,Fun druid,Druid
2015-10-07 20:45:39.627,Equality's Control Warrior,Warrior
2015-10-07 20:48:00.106,Frost control warrior,Warrior
2015-10-07 20:58:45.056,Z3PP's quick road to Legend secret Paladin.,Paladin
2015-10-07 22:53:50.767,magehh,Mage
2015-10-07 23:25:37.972,Tempo/Oil Rogue,Rogue
2015-10-07 23:36:06.529,TB17 Fun Stuff,Mage
2015-10-07 23:46:31.855,Reynad CANCER DRUID,Druid
2015-10-08 00:45:54.543,Removal and SMOrc,Warrior
2015-10-08 01:18:24.399,Zoo 10,Warlock
2015-10-08 01:30:22.903,Droid,Druid
2015-10-08 02:07:48.482,Reynad's Tempo Mage (October 2015),Mage
2015-10-08 03:36:41.546,SylvanHunter Dragon Control Rogue,Rogue
2015-10-08 04:25:27.057,Raw MechMage,Mage
2015-10-08 04:36:08.146,Raw Demon handlock,Warlock
2015-10-08 04:40:13.954,Raw Grim Patron,Warrior
2015-10-08 04:44:22.829,Raw Circle Control,Priest
2015-10-08 04:47:38.187,Raw Secerts,Paladin
2015-10-08 05:01:05.220,Dog Rogue,Rogue
2015-10-08 05:35:51.530,advantureless druid,Druid
2015-10-08 07:45:12.666,Discardlock,Warlock
2015-10-08 12:04:26.649,"Midrange Secret Paladin ""Eloise' ATLC Finale",Paladin
2015-10-08 12:20:32.290,"Midrange Paladin ""Strifecro"" ATLC Finale",Paladin
2015-10-08 16:36:19.354,control paly,Paladin
2015-10-08 17:19:31.933,dan best deck,Mage
2015-10-08 19:03:58.467,Dwaynas' Dragon Combo Priest,Priest
2015-10-08 19:11:13.838,suka,Paladin
2015-10-08 19:13:08.562,helloggez,Paladin
2015-10-08 19:19:27.805,reyanrd tempo mage 10/8/15,Mage
2015-10-08 19:28:04.848,Dragon Warrior Experiments,Warrior
2015-10-08 20:22:04.806,Eyota FGCU LAN Druid,Druid
2015-10-08 20:25:00.145,Eyota FGCU LAN Paladin,Paladin
2015-10-08 20:29:59.869,Eyota FGCU LAN Warrior,Warrior
2015-10-08 20:34:24.375,nwilliams FGCU LAN Druid,Druid
2015-10-08 20:37:06.432,nwilliams FGCU LAN Warrior,Warrior
2015-10-08 20:39:59.725,nwilliams FGCU LAN Paladin,Paladin
2015-10-08 20:51:30.780,Cursed's Aggro Druid,Druid
2015-10-08 22:24:04.898,Mid Test,Paladin
2015-10-09 00:32:09.518,fist zooooooooooooooooooooooo,Warlock
2015-10-09 00:38:57.017,Infinite Than Rogue,Rogue
2015-10-09 01:09:39.502,12-2 Shaman,Shaman
2015-10-09 03:11:07.892,Lucete Midrange Shaman,Shaman
2015-10-09 03:16:29.272,Varranis Taunt Control Shaman,Shaman
2015-10-09 03:22:40.826,Fatigue Warrior S19,Warrior
2015-10-09 04:59:02.694,Archiac's Spectral Growth Druid,Druid
2015-10-09 05:03:26.239,JAB's Midrange Hunter Oct 9,Hunter
2015-10-09 05:17:45.592,Face Hunter Oct 9,Hunter
2015-10-09 05:37:42.932,Mistcaller Shaman,Shaman
2015-10-09 12:21:59.312,Mid-Range rank 5,Hunter
2015-10-09 17:40:23.655,TOP 10 LEGEND FACE HUNTER,Hunter
2015-10-09 17:43:22.888,TOP 10 LEGEND FACE HUNTER - BEE,Hunter
2015-10-09 17:47:02.806,Legend Totem Shamen,Shaman
2015-10-09 19:38:14.792,Crimzig/Eversiction Coldlight Oil,Rogue
2015-10-09 21:27:41.406,fatigue maly shamam,Shaman
2015-10-09 23:30:46.354,Crimzig/Eversicion Coldlight Weapon Rogue,Rogue
2015-10-09 23:32:48.240,Eversiction/Crimzig Coldlight Assassin's Blade Rogue,Rogue
2015-10-10 01:27:10.833,oil pirate rogueeeeeeeeeeeee,Rogue
2015-10-10 01:52:25.052,Tempo Dragon Mage,Mage
2015-10-10 01:57:06.241,Ryan'G's Patron,Warrior
2015-10-10 03:49:23.410,Kuku's Mid Range Paladin,Paladin
2015-10-10 05:05:35.436,Mill Anub'arak,Rogue
2015-10-10 15:14:54.442,HUNTER_FACE,Hunter
2015-10-10 15:40:29.107,dragon combo,Druid
2015-10-10 15:40:58.716,Badchamp,Priest
2015-10-10 17:45:46.155,Mid-Range/Control Hunter (Inspired by Day9),Hunter
2015-10-10 19:59:12.452,KennyWarrior,Warrior
2015-10-10 20:45:44.609,Not A Clever MechMage,Mage
2015-10-10 20:49:20.356,Not A Clever TempoMage,Mage
2015-10-10 20:52:25.787,Not A Clever MidRangeDruid,Druid
2015-10-10 20:54:58.901,Not A Clever Malylock,Warlock
2015-10-10 20:58:15.288,Not A Clever ControlWarrior,Warrior
2015-10-10 21:01:25.174,Not A Clever MidRangeShaman,Shaman
2015-10-10 21:11:25.931,Not A Clever AntiAggroPriest,Priest
2015-10-10 21:14:01.982,Not A Clever OilRogue,Rogue
2015-10-10 21:17:17.924,Not A Clever MidRangePalladin,Paladin
2015-10-10 21:19:32.523,Not A Clever FaceHunter,Hunter
2015-10-10 21:23:42.695,Not A Clever MidRangeHunter,Hunter
2015-10-10 21:27:10.488,Not A Clever PatronWarrior,Warrior
2015-10-11 03:14:56.180,maly fatigue druid,Druid
2015-10-11 03:17:31.116,ZEUS,Shaman
2015-10-11 03:27:59.730,maly fatigue lock,Warlock
2015-10-11 03:58:24.163,aggro maly druid,Druid
2015-10-11 06:03:32.781,Brawl Combo,Shaman
2015-10-11 06:10:16.111,Tavern Brawl COmbo,Shaman
2015-10-11 06:45:57.032,Patron Warrior By Tomy,Warrior
2015-10-11 10:34:24.985,Confessor for ur sinuses,Priest
2015-10-11 11:32:44.112,secret/freeze,Mage
2015-10-11 11:36:22.732,Sicrit,Mage
2015-10-11 13:03:22.791,Tempo Mago,Mage
2015-10-11 14:18:10.034,Simple's Legendary Shadow Priest,Priest
2015-10-11 16:15:02.988,kaleb,Hunter
2015-10-11 20:49:33.728,Dragon Priest 1.00,Priest
2015-10-11 20:52:16.590,Dragon Priest October 2015,Priest
2015-10-11 21:04:09.339,maly fatigue priest,Priest
2015-10-11 21:17:30.167,draw juggernaut,Warrior
2015-10-11 21:46:46.650,mk secrets pally,Paladin
2015-10-11 22:47:54.707,CVH Druid TNH#41,Druid
2015-10-11 22:51:14.373,CVH Druid,Druid
2015-10-11 22:56:47.530,[KatZe] Shaman,Shaman
2015-10-12 00:34:44.867,Anti meta control zoo,Warlock
2015-10-12 00:44:58.178,CVH TNH#41 Paladin,Paladin
2015-10-12 00:48:08.775,CVH TNH#41 Handlock,Warlock
2015-10-12 01:43:49.975,Bolster Midrange,Warrior
2015-10-12 02:55:46.309,amnesiac ladder climbing druid,Druid
2015-10-12 03:22:24.426,amnesiac ladder climbing  mech shaman,Shaman
2015-10-12 03:25:08.910,amnesiac ladder climbing  mech shaman 2,Shaman
2015-10-12 04:08:32.366,Fatigue Warrior -- Amnesiac,Warrior
2015-10-12 04:20:31.113,DTrain Midrange Druid,Druid
2015-10-12 04:35:03.430,Starter,Priest
2015-10-12 06:31:28.834,Dragoblin,Priest
2015-10-12 06:37:01.611,DrakoMelee,Warrior
2015-10-12 06:41:19.569,SavageBeast,Druid
2015-10-12 08:16:26.361,Justsaiyan,Rogue
2015-10-12 13:01:05.399,Gormoks Army,Paladin
2015-10-12 14:39:21.707,control shamanz,Shaman
2015-10-12 15:00:22.250,Icehowl,Druid
2015-10-12 15:56:56.220,420 What is this,Mage
2015-10-12 16:29:18.554,Super Budget Beast Druid,Druid
2015-10-12 16:34:46.858,Hybrid Thijs,Hunter
2015-10-12 17:10:35.198,OPP,Paladin
2015-10-12 17:13:53.740,Warkock Arena 10/12,Warlock
2015-10-12 17:21:11.359,Cryonixx2's Control Hunter,Hunter
2015-10-12 17:25:32.902,Warlock deck for new players,Warlock
2015-10-12 18:52:19.333,Ramp Druid Tom,Druid
2015-10-12 19:47:10.012,Strifecro's Pirate,Rogue
2015-10-12 20:19:56.014,Facelento,Hunter
2015-10-12 21:06:11.452,NOW THAT'S WHAT I CALL GREED,Mage
2015-10-13 00:58:24.182,Limbo's Hybrid Paladin,Paladin
2015-10-13 01:50:45.635,Ancestral Shaman,Shaman
2015-10-13 06:30:31.402,demonzoo with sea giant,Warlock
2015-10-13 08:17:37.077,TGT - The Madlock,Warlock
2015-10-13 08:33:06.004,Tempo Totem,Shaman
2015-10-13 08:38:05.987,Tempo Shammy,Shaman
2015-10-13 12:31:08.444,Flash mage,Mage
2015-10-13 12:42:32.834,flash mage1,Mage
2015-10-13 12:52:12.164,over shaman,Shaman
2015-10-13 13:04:31.582,S19 [Legend EU Top 20]  Another combo Druid,Druid
2015-10-13 14:14:14.151,Control Warrior WOWsocool,Warrior
2015-10-13 15:39:32.439,Control Rhonin 101,Mage
2015-10-13 15:39:32.948,Control Rhonin 101,Mage
2015-10-13 15:54:56.738,F2P Midrange|Control Paladin for beginners,Paladin
2015-10-13 18:05:16.640,New charge cancer,Warrior
2015-10-13 18:10:52.829,CeLL's Shield Slam Patron,Warrior
2015-10-13 18:18:19.739,Injured Ancestrals,Shaman
2015-10-13 19:18:51.064,Potential Charge Deck,Warrior
2015-10-13 19:44:23.974,Dragon Priest Goal,Priest
2015-10-13 19:49:32.868,Dragon Priest F2P Goal,Priest
2015-10-13 21:23:19.513,Poseidon's TDC Warrior,Warrior
2015-10-13 21:30:45.612,Poseidon's TDC Mage,Mage
2015-10-13 21:33:03.276,Poseidon's TDC Druid,Druid
2015-10-13 21:38:10.465,thron's TDC Warlock,Warlock
2015-10-13 21:41:01.711,thron's TDC Druid,Druid
2015-10-13 21:43:33.586,thron's TDC Warrior,Warrior
2015-10-13 23:51:23.682,Tempo Dragon Shaman,Shaman
2015-10-14 00:33:50.351,Unfrkinbelevabl's Control Priest,Priest
2015-10-14 00:51:57.404,Midrange r9k DansGame,Hunter
2015-10-14 01:41:53.577,Elemental Constructs,Shaman
2015-10-14 02:19:00.940,sdsads,Mage
2015-10-14 02:42:09.338,Totem,Shaman
2015-10-14 02:42:09.561,Totem,Shaman
2015-10-14 02:45:56.734,doodle my noodle,Paladin
2015-10-14 03:28:47.978,CHAAAARGE,Paladin
2015-10-14 03:39:02.040,Deathrattle Huntard,Hunter
2015-10-14 04:06:30.618,midrangepala,Paladin
2015-10-14 04:22:38.474,Argo warrior ?,Warrior
2015-10-14 04:34:37.668,Lolwizard mech mage,Mage
2015-10-14 04:35:31.363,help with my mech mage,Mage
2015-10-14 05:13:58.050,Canasian AC druid,Druid
2015-10-14 06:01:01.849,Mech Aggro Druid,Druid
2015-10-14 06:42:40.116,Ramp Dragon Druid,Druid
2015-10-14 07:24:47.896,Bloodlust Shaman - Rank 5,Shaman
2015-10-14 15:21:31.657,Tiandes's control hunter,Hunter
2015-10-14 17:19:19.405,Control Warrior w/ Refreshment Vendors,Warrior
2015-10-14 18:30:57.828,Handragons,Warlock
2015-10-14 21:08:24.341,CW GathoDream,Warrior
2015-10-14 21:15:02.870,October midrange hunter,Hunter
2015-10-14 21:58:41.951,Sjow 10/14/2015,Warrior
2015-10-14 22:09:57.493,avianaa,Druid
2015-10-14 23:30:35.860,Anduin goes face!,Priest
2015-10-14 23:31:14.189,Miracle Rogue 2.0,Rogue
2015-10-15 00:42:35.877,spell power 2,Mage
2015-10-15 01:26:58.632,midrange mistcaller shaman,Shaman
2015-10-15 02:07:19.809,Funnel Cakes,Warrior
2015-10-15 02:46:24.428,Holy Light,Priest
2015-10-15 03:05:43.747,Faceho Mage,Mage
2015-10-15 03:19:08.067,silence priest,Priest
2015-10-15 03:36:11.421,Giants W/Effigy,Mage
2015-10-15 03:38:37.420,Giants W / Effigy,Mage
2015-10-15 05:19:03.708,Aggro Pali,Paladin
2015-10-15 06:54:07.638,Secrets and stuff,Paladin
2015-10-15 07:12:36.694,Clockwork knight Mech shaman,Shaman
2015-10-15 09:56:14.173,Budget Aggro Secret Paladin,Paladin
2015-10-15 12:03:23.145,Freeze Mage 15.10,Mage
2015-10-15 15:15:04.252,Dragon Priest (Classic),Priest
2015-10-15 15:51:07.067,SolidFox's Double Dragon,Priest
2015-10-15 16:26:16.122,Just Kill them all.,Warrior
2015-10-15 18:14:16.563,Jab's casino mage orginal,Mage
2015-10-15 18:19:05.144,Orginal casio mage -- anti palladin,Mage
2015-10-15 18:26:35.066,Maybe better against Handlock?,Priest
2015-10-15 18:43:36.097,Mech taunt mage?,Mage
2015-10-16 00:51:36.302,Dragon flavered Tempo Mage,Mage
2015-10-16 01:11:09.297,War's Dragon dick,Shaman
2015-10-16 01:22:15.509,Face Hunter Oct 15,Hunter
2015-10-16 01:25:42.486,VLPS Hybrid Hunter Oct 15,Hunter
2015-10-16 02:57:54.477,Yagut Bloodlust Shaman,Shaman
2015-10-16 03:31:08.417,Midrange Powermace hybrid,Shaman
2015-10-16 03:38:48.619,TGT Control Mage,Mage
2015-10-16 04:23:08.067,SCRACH ME,Warrior
2015-10-16 04:33:34.433,DISCARMECH LOCK,Warlock
2015-10-16 04:48:48.443,OH OH,Hunter
2015-10-16 04:48:51.397,fatigue warrior S19 Sjow,Warrior
2015-10-16 06:29:38.994,f2p mage,Mage
2015-10-16 06:56:00.610,Warmech,Warlock
2015-10-16 14:16:18.699,Justsaiyan'sHS Cancer Rogue,Rogue
2015-10-16 15:15:25.841,Beast Obey Me,Hunter
2015-10-16 15:45:25.938,Mech Aggro small control Mage,Mage
2015-10-16 16:46:59.399,The Beasts Obey Me,Hunter
2015-10-16 17:15:19.222,"Carvalho, Totem Shamam",Shaman
2015-10-16 17:29:19.932,Carvalho MIdrange Druid,Druid
2015-10-16 17:49:53.828,Pure Control Warlock,Warlock
2015-10-16 18:11:14.033,Carvalho Control Warrior,Warrior
2015-10-16 18:20:47.305,Anti-Aggro Warrior,Warrior
2015-10-16 19:47:25.032,Tian's midrange pally,Paladin
2015-10-16 21:10:24.312,DEMONSS,Warlock
2015-10-16 21:15:11.667,DEMONSSS,Warlock
2015-10-17 00:22:28.723,An Original Idea :o,Priest
2015-10-17 00:24:38.854,An Original Idea,Priest
2015-10-17 01:27:00.453,Frost New Control Warrior,Warrior
2015-10-17 01:32:33.105,Echoing Ooze Paladin,Paladin
2015-10-17 02:35:26.958,wtf,Mage
2015-10-17 04:44:05.767,mid paradin,Paladin
2015-10-17 08:30:03.675,Secret,Paladin
2015-10-17 08:37:11.744,Scumy,Paladin
2015-10-17 14:05:03.743,Vladisimir's Dragon Paladin (Updated),Paladin
2015-10-17 16:42:35.022,Face Hunta,Hunter
2015-10-17 18:47:19.268,Rammy Hammy,Hunter
2015-10-17 20:05:10.752,MerciBuckets Fatigue Druid,Druid
2015-10-17 20:29:34.340,Cheap Priest Deck,Priest
2015-10-17 20:57:14.877,A New take on malygos freeze,Mage
2015-10-17 21:39:36.087,Malygos Moonfire Druid,Druid
2015-10-17 22:33:26.706,Mid Test 2,Paladin
2015-10-17 23:01:19.594,Tempo Mage (FMA),Mage
2015-10-17 23:15:01.066,Cheap Tempo Druid,Druid
2015-10-18 00:16:49.302,Custom Paladin,Paladin
2015-10-18 03:03:22.637,SupahSaiyans Taunt Dragon Warrior,Warrior
2015-10-18 03:28:54.785,uhh sure?,Hunter
2015-10-18 10:01:00.581,ward,Paladin
2015-10-18 10:03:44.760,Ladder Rogue,Rogue
2015-10-18 12:33:37.028,PHATIGUE,Mage
2015-10-18 13:10:04.644,reynad27 Deck 10/18,Druid
2015-10-18 17:25:04.872,Dragon Paladin 19,Paladin
2015-10-18 18:08:18.214,reynads aggro pally from play it cool stream,Paladin
2015-10-18 19:17:28.092,Armor Warrior,Warrior
2015-10-18 19:41:02.281,Huangboan New TGT Shaman,Shaman
2015-10-19 00:15:35.567,Mid Range fun hunter,Hunter
2015-10-19 00:16:29.562,Ghetto Pirate Rouge,Rogue
2015-10-19 01:22:52.945,"Control Warrior, tumesbot9000",Warrior
2015-10-19 05:41:48.610,Rank 10 CONTROL WARLOCK,Warlock
2015-10-19 06:05:49.750,DOOMSDAY OTK,Priest
2015-10-19 09:28:29.254,TGT Control Warrior,Warrior
2015-10-19 09:35:05.567,Control Warrior (Rag Comeback),Warrior
2015-10-19 13:52:04.671,Brewmaster Paladin,Paladin
2015-10-19 14:48:47.942,control priest Z,Priest
2015-10-19 17:59:27.330,tempo mage sugestions needed,Mage
2015-10-19 22:52:48.672,Budget Secret Pally,Paladin
2015-10-20 00:45:58.356,Sonny's Demon Zoo,Warlock
2015-10-20 00:56:06.719,Sonny's Control Warrior,Warrior
2015-10-20 01:03:12.820,Sonny's Rogue,Rogue
2015-10-20 01:18:36.692,Mech Mage Meta Snapshot #51,Mage
2015-10-20 01:56:21.561,Circus Rogue,Rogue
2015-10-20 04:00:00.185,my face hunter,Hunter
2015-10-20 04:47:38.321,Mecha Gahz'rilla,Hunter
2015-10-20 06:30:08.728,bigbiedas frosty mage,Mage
2015-10-20 08:32:25.990,megacontrol warrior,Warrior
2015-10-20 09:44:22.446,[TGT] TATs's Dreadlock,Warlock
2015-10-20 10:05:09.941,Face Hunter (Ver.R),Hunter
2015-10-20 11:55:37.053,Mid-Range Hunter (Ver.R),Hunter
2015-10-20 13:42:13.183,S&Pally500,Paladin
2015-10-20 14:07:55.621,Molten!,Warrior
2015-10-20 14:48:41.361,wollelolstest,Mage
2015-10-20 14:48:48.595,Faillock,Warlock
2015-10-20 19:23:41.629,[Legend] Pirates and a Wrench!,Rogue
2015-10-21 00:24:04.849,Cheap Tempo Mage1,Mage
2015-10-21 00:25:30.820,Midrange random,Hunter
2015-10-21 00:29:49.027,jab's tempo,Mage
2015-10-21 00:40:34.690,Dragonboys,Warlock
2015-10-21 01:57:23.552,Goblin on Your Dick,Druid
2015-10-21 02:12:16.451,Midrange Secret Pally - SpennyDunny,Paladin
2015-10-21 02:49:29.082,facehunter op1,Hunter
2015-10-21 03:46:31.596,Face warrior [TGT],Warrior
2015-10-21 05:22:54.304,CeLL's Dragon Shaman,Shaman
2015-10-21 05:57:05.901,TGT Shaman (No Adventures),Shaman
2015-10-21 06:02:20.630,Noob,Paladin
2015-10-21 06:18:51.067,Inspire Paladin,Paladin
2015-10-21 07:19:37.467,Hobgoblin Mistballer Shaman,Shaman
2015-10-21 12:23:59.302,Znam twoje sekrety... szmato,Paladin
2015-10-21 12:38:00.406,Warrior Z,Warrior
2015-10-21 13:07:27.875,Nioch,Hunter
2015-10-21 14:40:49.953,Vladisimir's Varian Control,Warrior
2015-10-21 18:31:59.965,azaza,Paladin
2015-10-21 18:39:40.049,azazaz,Paladin
2015-10-21 19:34:31.207,Maybe OK Tempo Mage,Mage
2015-10-21 19:44:21.200,The Dude,Paladin
2015-10-21 23:42:11.291,cool ;o midrange paladin,Paladin
2015-10-21 23:52:24.688,Totem Attack,Shaman
2015-10-21 23:53:23.364,Dragon Fun,Shaman
2015-10-22 00:07:00.440,Patron Control Warrior,Warrior
2015-10-22 01:07:31.974,Cheap mage deck,Mage
2015-10-22 01:48:23.737,Experimental Shaman,Shaman
2015-10-22 02:12:47.533,2 Brawl Control Warrior,Warrior
2015-10-22 03:50:45.439,Turusdore's Malygod Shaman,Shaman
